School,OFF Rating,DEF Rating,OVR Rating,OFF Rank,DEF Rank,OVR Rank
Centralia,4.94,7.3,12.24,1,1,1
Bowling Green,4.52,5.19,9.71,2,4,2
Blair Oaks,2.9,6.24,9.14,4,3,3
New Bloomfield,1.42,6.4,7.82,16,2,4
Eugene,3.08,4.69,7.77,3,6,5
Fatima,2.73,4.19,6.92,5,9,6
Trenton,1.98,4.79,6.76,9,5,7
Lathrop,1.39,4.09,5.48,17,11,8
Highland,1.19,4.17,5.36,21,10,9
North Callaway,2.09,3.13,5.22,8,17,10
Kelly,1.69,3.52,5.21,11,13,11
Palmyra,1.34,3.75,5.09,18,12,12
Sherwood,0.63,4.3,4.93,23,8,13
Monroe City,0.11,4.69,4.81,28,7,14
Pleasant Hope,1.26,3.48,4.74,20,14,15
Clark County,1.77,2.9,4.67,10,19,16
Louisiana,2.15,2.11,4.25,7,25,17
South Shelby,1.52,2.71,4.24,12,23,18
Seneca,2.22,1.88,4.1,6,29,19
Marceline,1.5,1.99,3.49,14,28,20
Willow Springs,0.24,3.12,3.36,25,18,21
Macon,1.07,2.11,3.18,22,26,22
East Carter,0.21,2.77,2.98,26,21,23
Linn,0.63,2.35,2.98,24,24,24
Dixon,-0.06,2.76,2.7,31,22,25
Lexington,-0.78,3.19,2.42,38,16,26
Putnam County,0.01,2.06,2.07,30,27,27
Montgomery County,-0.74,2.8,2.06,36,20,28
Father Tolton,1.5,0.49,1.99,15,37,29
Holden,1.52,0.32,1.85,13,38,30
Jefferson (Festus),-2.13,3.44,1.31,56,15,31
Lawson,0.06,1.09,1.15,29,31,32
Mid-Buchanan,-0.74,0.88,0.13,37,32,33
Plattsburg,-0.68,0.61,-0.07,35,35,34
Hallsville,1.33,-1.82,-0.49,19,51,35
El Dorado Springs,-2.16,1.44,-0.72,57,30,36
Knob Noster,-1.45,0.71,-0.74,46,33,37
Penney,-1.22,0.25,-0.97,43,39,38
Milan,-1.54,0.49,-1.05,48,36,39
North Platte,-1.76,0.63,-1.13,50,34,40
Cuba,-0.4,-0.85,-1.25,32,42,41
Iberia,-1.13,-0.38,-1.52,41,40,42
Lamar,-0.62,-0.94,-1.56,34,44,43
Brookfield,0.21,-2.0,-1.79,27,54,44
Hartville,-0.98,-1.46,-2.44,39,47,45
Belle,-2.02,-0.53,-2.54,55,41,46
Russellville,-0.55,-2.0,-2.55,33,53,47
Wright City,-1.52,-1.24,-2.77,47,46,48
John F. Kennedy,-1.92,-0.93,-2.85,52,43,49
Elsberry,-1.22,-2.13,-3.34,42,56,50
Carrollton,-1.04,-2.46,-3.5,40,57,51
Ava,-2.41,-1.12,-3.52,60,45,52
Liberty (Mountain View),-2.19,-1.53,-3.72,58,48,53
Lafayette County,-1.97,-1.83,-3.8,54,52,54
East Buchanan,-1.75,-2.11,-3.86,49,55,55
Houston,-1.22,-3.26,-4.48,44,61,56
Alton,-2.95,-1.54,-4.49,64,50,57
Warsaw,-1.96,-2.85,-4.81,53,59,58
Doniphan,-3.37,-1.53,-4.9,68,49,59
Richland,-2.28,-3.27,-5.56,59,62,60
Mansfield,-1.42,-4.43,-5.85,45,67,61
Westran,-3.4,-2.95,-6.35,69,60,62
Lutheran St. Charles,-4.08,-2.68,-6.76,74,58,63
California,-2.75,-4.06,-6.81,62,64,64
Duchesne,-3.01,-4.2,-7.21,65,65,65
Valley Park,-3.09,-4.23,-7.31,67,66,66
East Prairie,-3.72,-3.99,-7.71,73,63,67
St. Pius X (Festus),-3.05,-5.01,-8.06,66,68,68
Gainesville,-2.67,-5.94,-8.6,61,69,69
Summit Christian Academy,-1.81,-7.45,-9.26,51,73,70
Mark Twain,-3.52,-7.07,-10.59,70,72,71
Principia,-5.04,-6.03,-11.07,75,70,72
Hermann,-3.62,-7.6,-11.22,72,74,73
Versailles,-3.6,-8.24,-11.84,71,75,74
Hancock,-6.49,-6.8,-13.28,79,71,75
Metro,-2.91,-10.61,-13.51,63,78,76
O'Hara,-6.15,-8.32,-14.46,77,76,77
Herculaneum,-6.25,-9.62,-15.87,78,77,78
Trinity Catholic,-5.38,-11.44,-16.82,76,79,79
Bourbon,-8.64,-14.38,-23.02,80,80,80
Brentwood,-13.35,-17.13,-30.47,82,81,81
Carnahan,-16.35,-19.53,-35.88,83,82,82
Cleveland NJROTC,-12.71,-25.38,-38.09,81,83,83
