School,OFF Rating,DEF Rating,OVR Rating,OFF Rank,DEF Rank,OVR Rank
Van Buren,2.08,4.39,6.47,2,1,1
Canton,3.16,2.06,5.22,1,10,2
Schuyler County,1.51,2.85,4.36,5,3,3
Norwood,1.0,2.73,3.73,11,5,4
Clopton,1.06,2.48,3.53,10,7,5
Knox County,1.13,2.09,3.21,9,9,6
Calvary Lutheran,1.66,1.2,2.85,4,14,7
Vienna,1.2,1.52,2.72,7,11,8
Pilot Grove,0.16,2.34,2.51,15,8,9
Naylor,-0.38,2.87,2.49,18,2,10
Norborne,1.77,0.69,2.46,3,16,11
Slater,-0.49,2.83,2.33,19,4,12
Northeast (Cairo),0.84,1.39,2.22,12,12,13
New Franklin,1.33,0.59,1.92,6,18,14
Chaffee,0.38,1.24,1.61,14,13,15
Scotland County,-1.46,2.65,1.2,29,6,16
Maysville,1.2,-1.75,-0.56,8,34,17
Dora,-1.06,0.32,-0.73,24,19,18
North Harrison,-2.16,1.13,-1.03,36,15,19
Gallatin,-1.71,0.14,-1.57,33,20,20
Polo,-2.48,0.63,-1.86,41,17,21
Marion C. Early,-0.66,-1.3,-1.96,20,32,22
Crocker,0.6,-2.65,-2.05,13,40,23
Van-Far,-1.0,-1.22,-2.22,23,30,24
Hermitage,-0.13,-2.12,-2.25,17,37,25
Bakersfield,-1.25,-1.04,-2.29,25,27,26
DeKalb,-1.6,-0.72,-2.32,31,23,27
Green City,-2.02,-0.35,-2.37,35,21,28
La Plata,-1.56,-1.06,-2.63,30,28,29
Worth County,-1.61,-1.03,-2.64,32,26,30
Leeton,-2.33,-0.37,-2.7,38,22,31
Walnut Grove,-2.19,-0.77,-2.96,37,24,32
Weaubleau,-0.78,-2.18,-2.96,21,38,33
Braymer,-0.88,-2.51,-3.39,22,39,34
Fayette,-2.66,-1.1,-3.75,43,29,35
Newburg,0.02,-3.77,-3.75,16,47,36
Albany,-2.8,-1.26,-4.06,46,31,37
Princeton,-2.7,-1.49,-4.19,44,33,38
Hardin-Central,-2.5,-1.92,-4.42,42,36,39
Halfway,-3.62,-0.88,-4.5,53,25,40
Neelyville,-1.37,-3.37,-4.74,28,44,41
Northwestern (Mendon),-1.35,-3.65,-5.0,26,45,42
Silex,-3.08,-2.83,-5.91,49,42,43
Madison,-3.25,-2.69,-5.94,51,41,44
North Shelby,-2.43,-3.69,-6.12,40,46,45
Community,-1.99,-4.15,-6.15,34,51,46
Wheatland,-4.59,-1.82,-6.4,62,35,47
New Haven,-2.36,-4.07,-6.43,39,50,48
North Andrew,-3.69,-4.01,-7.7,54,49,49
Humansville,-3.44,-4.52,-7.96,52,54,50
St. Elizabeth,-4.06,-3.89,-7.96,57,48,51
Dadeville,-5.03,-2.97,-8.0,65,43,52
Brashear,-2.99,-5.47,-8.46,47,58,53
Jamestown,-4.53,-4.38,-8.91,60,52,54
Wellsville-Middletown,-4.57,-4.42,-8.98,61,53,55
Harrisburg,-4.45,-4.6,-9.05,59,55,56
Fair Play,-3.02,-6.08,-9.1,48,62,57
Bevier,-1.36,-8.38,-9.74,27,69,58
Meadville,-4.01,-5.73,-9.74,56,61,59
Novinger,-4.37,-5.67,-10.05,58,60,60
Mercer,-4.82,-5.35,-10.18,64,57,61
West Platte,-4.64,-5.64,-10.28,63,59,62
Macks Creek,-3.99,-6.33,-10.32,55,63,63
Northeast Nodaway,-5.93,-4.73,-10.66,68,56,64
Linn County,-3.15,-7.61,-10.76,50,67,65
Tuscumbia,-5.14,-6.58,-11.72,66,64,66
Atlanta,-2.74,-10.2,-12.95,45,72,67
Laquey,-6.34,-6.73,-13.06,70,65,68
Glasgow,-6.15,-7.19,-13.34,69,66,69
Pattonsburg,-6.42,-8.75,-15.17,71,70,70
Southwest (Livingston County),-7.03,-8.29,-15.33,72,68,71
Marion County,-8.16,-8.99,-17.15,74,71,72
Paris,-5.93,-11.49,-17.42,67,73,73
Higbee,-9.3,-12.53,-21.83,75,74,74
Winston,-7.95,-16.79,-24.74,73,76,75
Tri-County,-12.33,-14.67,-27.01,76,75,76
