School,OFF Rating,DEF Rating,OVR Rating,OFF Rank,DEF Rank,OVR Rank
Warrenton,4.23,7.99,12.21,2,1,1
Hillsboro,5.25,6.65,11.9,1,3,2
Union,2.66,7.32,9.98,12,2,3
Helias Catholic,3.19,5.95,9.14,7,4,4
Mexico,3.42,5.42,8.84,5,5,5
Notre Dame (Cape Girardeau),4.09,3.6,7.69,3,12,6
West Plains,2.46,5.02,7.48,15,6,7
Lutheran South,2.86,4.26,7.12,10,9,8
Monett,4.03,2.72,6.75,4,18,9
Oak Grove,2.19,4.3,6.49,18,7,10
Festus,2.96,3.45,6.41,9,13,11
Hannibal,1.85,4.2,6.05,21,10,12
Cassville,1.35,4.29,5.64,29,8,13
Pacific,3.22,2.37,5.59,6,24,14
Logan-Rogersville,2.51,2.87,5.38,14,17,15
Southern Boone,1.41,3.96,5.38,28,11,16
Pleasant Hill,2.59,2.62,5.21,13,21,17
Farmington,2.42,2.54,4.95,17,22,18
St. Dominic,2.97,1.89,4.86,8,29,19
Central (Park Hills),1.94,2.65,4.59,20,20,20
Incarnate Word Academy,2.42,2.03,4.45,16,26,21
DeSoto,0.91,3.28,4.19,32,14,22
Richmond,0.76,3.07,3.83,34,15,23
Platte County,1.78,1.9,3.68,23,27,24
Eldon,1.29,1.9,3.19,30,28,25
Osage,0.37,2.71,3.08,38,19,26
Windsor (Imperial),1.62,0.86,2.48,25,34,27
Reeds Spring,0.18,1.79,1.98,41,30,28
Orchard Farm,2.75,-0.83,1.92,11,52,29
Boonville,2.04,-0.12,1.92,19,43,30
Warrensburg,0.11,1.79,1.9,42,31,31
Clinton,-0.62,2.23,1.61,53,25,32
North County,0.73,0.87,1.6,35,33,33
Benton,-0.89,2.4,1.51,59,23,34
Cameron,-1.59,3.07,1.47,65,16,35
Chillicothe,0.83,0.52,1.36,33,36,36
Lafayette (St. Joseph),1.55,-0.21,1.34,26,47,37
Aurora,0.61,0.19,0.8,37,40,38
Fulton,-0.56,1.11,0.55,50,32,39
Central (Cape Girardeau),1.02,-0.69,0.33,31,50,40
Hillcrest,-0.12,0.24,0.11,44,39,41
Kirksville,-0.36,0.45,0.09,45,37,42
Marshfield,-0.08,0.11,0.03,43,41,43
Marshall,-0.61,0.59,-0.02,52,35,44
Notre Dame (St. Louis),-0.66,0.32,-0.34,55,38,45
Affton,1.47,-1.9,-0.43,27,58,46
Salem,0.25,-0.85,-0.59,39,54,47
Nevada,-0.45,-0.2,-0.65,47,44,48
Winfield,1.66,-2.58,-0.93,24,64,49
Excelsior Springs,-0.49,-0.45,-0.94,48,49,50
East Newton,-0.79,-0.21,-1.0,57,46,51
Sikeston,-0.86,-0.2,-1.06,58,45,52
Owensville,-0.53,-0.72,-1.25,49,51,53
Veritas Christian Academy,-1.09,-0.42,-1.51,63,48,54
Odessa,-0.66,-0.84,-1.51,54,53,55
Savannah,-1.65,-0.08,-1.73,66,42,56
Buffalo,-0.38,-1.36,-1.74,46,57,57
Bolivar,1.81,-3.9,-2.09,22,69,58
St. Charles,-1.09,-1.22,-2.31,62,55,59
Moberly,-1.21,-1.31,-2.52,64,56,60
Maryville,-0.57,-2.01,-2.58,51,59,61
St. James,0.69,-4.39,-3.7,36,71,62
Carl Junction,-0.99,-2.78,-3.77,61,65,63
Perryville,-1.76,-2.21,-3.97,68,61,64
Westminster Christian Academy,-1.89,-2.27,-4.16,70,62,65
Ste. Genevieve,0.25,-4.45,-4.2,40,72,66
Potosi,-0.9,-3.31,-4.21,60,66,67
Smithville,-2.26,-2.08,-4.34,73,60,68
Harrisonville,-0.77,-3.82,-4.59,56,68,69
Clayton,-2.27,-2.41,-4.68,74,63,70
Bishop DuBourg,-1.75,-3.52,-5.27,67,67,71
Fredericktown,-2.18,-4.07,-6.25,72,70,72
Notre Dame de Sion,-1.9,-4.47,-6.37,71,73,73
Hollister,-1.8,-5.31,-7.12,69,76,74
St. Clair,-2.31,-5.03,-7.34,75,75,75
Rosati-Kain,-3.44,-4.91,-8.36,76,74,76
St. Pius X (Kansas City),-5.11,-5.97,-11.07,79,77,77
McCluer South-Berkeley,-3.81,-8.3,-12.12,77,78,78
Bayless,-4.3,-9.74,-14.04,78,79,79
Soldan International Studies,-7.4,-12.55,-19.95,80,80,80
Riverview Gardens,-10.72,-15.54,-26.26,82,81,81
Jennings,-9.71,-18.42,-28.13,81,82,82
Roosevelt,-12.06,-20.13,-32.18,85,84,83
Miller Career Academy,-10.86,-22.41,-33.28,83,86,84
Gateway,-13.76,-20.11,-33.87,86,83,85
University City,-12.04,-22.27,-34.31,84,85,86
